164,438,91,211,707,247,945,249,73,70
986,870,289,453,203,595,769,790,110,70
785,479,277,907,287,799,664,144,337,70
684,42,875,445,196,912,785,482,373,70
805,887,180,644,298,79,935,132,475,70
324,640,724,218,300,236,514,254,478,70
1,591,136,20,899,377,103,349,533,70
611,969,498,426,219,870,515,788,925,70
0,967,634,392,753,296,557,312,964,70
330,491,449,878,718,937,509,159,991,70
179,355,800,892,906,624,999,197,134,71
742,790,933,277,470,677,592,79,145,71
391,366,806,363,224,839,604,40,217,71
730,726,51,571,569,937,449,882,538,71
835,502,67,568,281,190,284,238,631,71
95,362,555,388,4,855,488,456,718,71
735,802,901,489,777,966,656,459,779,71
820,904,338,549,369,140,585,80,813,71
352,213,728,966,676,617,721,606,872,71
429,899,221,257,356,113,186,403,916,71
843,636,350,519,66,561,314,379,263,72
748,487,869,781,698,880,173,942,441,72
259,37,908,691,645,26,230,183,497,72
638,16,801,457,597,731,255,64,600,72
35,306,360,485,305,7,350,648,639,72
257,723,200,126,133,861,714,296,650,72
331,272,626,465,972,204,53,694,710,72
630,379,906,105,749,383,457,649,799,72
303,675,478,934,683,447,667,44,871,72
352,334,52,960,565,401,510,626,998,72
234,377,969,400,618,53,726,904,54,73
957,535,400,344,69,795,49,42,112,73
1,121,849,797,252,770,474,931,243,73
388,526,834,65,168,436,458,247,269,73
561,385,946,606,780,721,768,453,289,73
678,624,626,798,830,806,700,163,349,73
336,547,840,890,31,679,339,484,425,73
686,956,581,306,601,854,812,295,552,73
37,958,832,439,455,837,330,63,616,73
21,375,455,134,870,603,886,359,997,73
172,902,768,358,371,662,915,124,112,74
39,153,40,798,8,234,867,338,191,74
613,558,371,869,207,605,432,755,469,74
839,113,989,857,117,423,88,725,537,74
341,435,718,465,155,473,145,711,548,74
520,364,790,893,831,841,5,873,571,74
331,231,777,971,923,712,689,184,824,74
800,979,513,729,758,791,125,235,844,74
26,751,218,445,95,530,68,929,844,74
412,721,235,550,115,880,300,432,952,74
422,296,77,813,543,325,992,241,101,75
713,299,9,342,11,354,100,15,170,75
951,869,581,308,779,963,695,151,355,75
434,344,423,150,132,688,171,828,486,75
896,704,817,637,73,577,831,607,522,75
198,337,339,532,692,818,665,800,582,75
904,824,415,115,720,895,446,64,583,75
243,578,911,992,81,455,704,460,632,75
409,922,246,674,494,810,412,728,767,75
652,979,826,817,730,328,938,903,898,75
197,357,484,89,862,412,279,426,17,76
732,695,6,576,930,144,130,545,80,76
206,429,942,101,271,575,428,646,133,76
667,634,105,793,944,221,286,250,144,76
343,902,675,555,520,562,774,879,186,76
873,296,564,697,912,231,124,768,351,76
528,469,649,584,232,302,636,860,460,76
817,144,594,499,575,165,218,1,544,76
434,427,147,387,61,434,138,568,699,76
647,955,585,222,564,30,527,265,907,76
188,840,629,370,577,322,277,914,111,77
452,754,183,783,542,255,914,187,249,77
495,383,250,953,580,762,948,567,289,77
899,777,32,649,34,343,922,85,298,77
651,479,454,428,553,642,910,646,494,77
585,955,661,597,30,405,50,465,694,77
687,123,886,723,555,957,951,727,786,77
485,917,251,487,1,976,552,461,800,77
443,54,767,777,800,331,85,18,807,77
272,68,315,267,709,412,716,743,959,77
359,662,298,309,634,600,784,592,279,78
558,392,52,298,860,56,603,659,339,78
582,597,537,480,813,427,534,516,369,78
235,481,76,422,598,986,456,835,378,78
331,611,232,624,957,944,622,6,379,78
717,337,503,305,965,370,194,438,516,78
515,897,80,915,475,228,213,245,692,78
201,786,624,31,884,740,451,73,725,78
49,346,552,304,397,862,911,445,726,78
556,720,602,193,64,437,55,126,787,78
465,336,986,683,972,445,72,276,57,79
416,939,991,446,170,613,66,964,59,79
635,604,779,515,76,989,468,406,169,79
818,163,404,889,787,96,366,669,183,79
873,560,765,203,662,164,806,639,343,79
854,686,267,388,933,584,590,641,521,79
793,760,517,344,695,351,992,152,536,79
654,13,328,160,934,646,448,316,807,79
78,330,879,651,395,707,221,367,861,79
801,906,984,718,697,602,863,82,909,79
146,814,648,91,972,634,165,171,106,80
385,80,523,545,419,829,385,420,141,80
559,476,235,466,397,582,217,232,273,80
705,198,119,102,254,390,202,301,323,80
772,806,679,30,270,781,126,313,329,80
767,580,510,194,796,387,942,369,361,80
767,80,83,233,248,492,167,678,400,80
167,465,987,919,521,838,75,300,470,80
115,318,374,122,915,36,435,568,628,80
738,302,908,384,338,250,418,32,630,80
2,666,555,939,912,985,493,4,145,81
311,494,329,948,306,550,258,956,401,81
19,973,963,783,193,432,429,411,401,81
620,191,767,289,341,667,551,444,446,81
721,924,528,390,953,19,873,457,518,81
337,188,533,316,875,699,868,692,642,81
599,996,953,480,215,480,769,850,787,81
576,748,443,194,747,688,415,981,885,81
352,744,399,595,793,179,263,544,903,81
52,216,125,996,400,281,836,541,926,81
354,445,409,276,981,573,501,80,3,82
666,768,380,332,297,58,215,887,69,82
57,859,629,843,881,475,900,874,107,82
8,170,12,613,146,935,51,489,122,82
479,257,969,77,625,791,747,153,180,82
905,127,871,755,708,17,277,753,399,82
668,478,877,235,291,600,428,464,493,82
949,365,425,992,516,888,368,576,505,82
53,210,835,830,753,171,27,121,557,82
434,952,949,776,252,423,744,27,668,82
621,478,841,493,961,716,706,752,89,83
33,562,672,205,54,568,112,279,156,83
316,959,73,126,919,212,678,333,311,83
721,295,710,387,318,93,288,100,345,83
297,774,477,526,320,744,228,20,406,83
666,191,492,657,81,752,959,900,639,83
578,77,194,853,791,344,0,830,668,83
281,798,249,356,670,681,716,921,776,83
72,799,592,574,411,570,638,719,874,83
517,571,405,559,940,441,19,786,898,83
297,259,564,624,99,829,641,894,140,84
58,222,944,678,507,545,892,21,146,84
434,994,71,332,204,848,166,711,259,84
942,138,11,64,847,589,266,174,374,84
609,584,992,984,308,710,434,396,624,84
457,239,180,132,686,419,260,86,703,84
885,691,889,959,74,246,861,657,813,84
441,485,186,161,69,65,803,74,854,84
560,51,686,309,141,543,804,587,868,84
504,509,804,25,42,643,198,176,869,84
775,4,95,814,257,180,92,925,2,85
803,157,766,538,886,204,13,230,154,85
810,39,105,887,740,187,443,228,270,85
861,863,333,72,710,435,381,996,276,85
950,271,854,386,789,710,396,63,387,85
201,691,789,793,207,261,272,931,424,85
571,895,822,14,919,372,408,991,453,85
53,377,542,93,377,254,714,264,759,85
500,20,383,102,855,459,918,221,832,85
743,161,534,291,597,407,242,120,899,85
694,565,43,562,625,792,898,743,103,86
668,662,714,840,997,408,860,689,108,86
777,822,243,41,286,201,177,488,117,86
616,665,928,530,867,300,726,411,121,86
447,604,721,667,785,265,450,73,247,86
72,727,274,608,955,538,445,847,479,86
503,558,343,251,181,144,637,49,641,86
969,312,103,991,223,918,223,599,766,86
157,977,758,847,162,293,994,632,853,86
195,223,815,773,769,526,653,210,947,86
343,320,241,796,143,134,586,164,119,87
367,572,88,584,502,221,725,166,120,87
272,373,155,991,991,891,42,144,241,87
341,477,687,971,539,920,859,474,257,87
447,4,154,40,118,344,883,981,299,87
950,346,475,744,585,299,329,733,368,87
421,924,689,11,155,800,292,389,709,87
916,895,187,559,263,800,111,11,730,87
326,505,166,202,249,396,4,843,776,87
135,926,116,621,318,275,562,499,963,87
20,746,95,977,611,240,558,794,174,88
923,356,93,593,158,369,839,251,434,88
972,747,259,96,920,23,293,781,443,88
248,437,477,578,829,68,605,85,498,88
813,201,248,681,122,627,745,884,643,88
930,269,957,761,794,856,486,153,648,88
973,52,345,841,909,164,910,991,677,88
47,778,144,165,329,174,61,695,729,88
682,679,395,848,642,511,736,798,741,88
473,423,788,985,104,655,559,131,860,88
388,900,762,250,443,270,106,974,144,89
424,241,892,674,555,22,786,723,170,89
134,346,838,511,195,649,384,930,314,89
293,318,844,455,918,291,159,557,342,89
956,178,204,177,599,478,918,593,359,89
116,411,582,458,231,305,928,986,448,89
719,268,714,213,391,192,541,50,521,89
359,89,190,552,883,220,546,999,619,89
383,830,540,176,183,292,935,452,694,89
689,629,908,63,520,789,66,55,945,89
949,538,74,532,939,437,618,135,131,90
94,423,34,985,865,326,916,620,136,90
968,336,838,651,160,460,115,15,300,90
904,67,348,697,783,237,443,547,363,90
726,927,116,234,195,745,567,961,388,90
431,13,790,477,188,847,892,825,513,90
495,297,55,220,718,433,724,487,657,90
450,270,701,612,205,193,255,89,763,90
746,892,188,731,775,801,807,356,767,90
365,708,104,856,625,768,446,206,787,90
694,2,162,236,533,531,346,520,88,91
426,271,492,578,921,539,560,308,183,91
776,460,367,861,462,264,193,38,262,91
458,541,69,175,223,885,542,479,333,91
268,264,987,603,968,548,702,617,390,91
188,929,10,199,298,751,336,812,552,91
497,194,229,464,409,670,489,701,741,91
683,391,422,504,886,50,339,785,822,91
52,568,173,279,811,133,294,335,902,91
539,155,550,509,430,240,267,791,978,91
516,488,336,247,21,517,792,485,0,92
24,404,305,207,264,349,171,416,67,92
698,977,491,333,650,797,971,587,73,92
485,17,581,257,352,129,317,308,166,92
449,426,472,578,586,205,369,859,188,92
435,790,172,27,742,75,722,651,192,92
722,589,576,382,422,345,896,551,242,92
0,793,576,122,184,947,858,525,555,92
485,400,95,911,334,903,294,216,640,92
956,378,276,160,815,536,262,437,903,92
735,279,182,129,715,259,7,851,15,93
320,592,98,618,458,514,996,480,124,93
192,124,816,674,516,621,676,877,162,93
405,144,69,943,63,335,587,162,623,93
399,445,356,363,457,905,423,262,699,93
859,49,852,463,378,959,786,645,811,93
639,151,443,87,928,146,215,148,890,93
989,790,4,97,163,680,533,298,950,93
354,960,545,929,919,628,832,234,960,93
438,509,129,508,444,957,33,438,974,93
562,641,452,888,725,508,639,221,70,94
913,181,510,895,980,595,483,730,151,94
235,393,728,300,566,172,295,444,154,94
533,604,60,422,623,910,202,854,185,94
680,224,766,954,331,876,298,225,211,94
693,182,998,902,274,111,882,831,340,94
968,960,708,596,744,595,468,331,457,94
183,967,178,803,574,26,276,969,669,94
153,903,965,796,796,102,984,120,870,94
574,61,838,141,3,853,972,634,941,94
138,907,2,674,106,796,142,307,16,95
164,445,887,413,974,794,776,725,108,95
984,882,55,796,461,934,680,618,121,95
231,978,576,356,127,283,543,243,226,95
153,973,300,596,281,99,876,703,287,95
851,123,951,240,502,346,142,940,367,95
865,389,822,212,505,670,831,368,369,95
14,999,973,51,582,104,548,603,450,95
838,622,893,737,509,639,388,200,482,95
697,559,750,886,535,725,811,103,668,95
54,86,75,284,326,453,158,792,7,96
861,547,496,993,778,121,764,320,209,96
62,511,799,144,733,46,574,51,347,96
683,135,124,361,788,420,249,214,376,96
605,333,940,506,676,577,191,364,425,96
60,753,406,60,941,448,451,102,508,96
131,608,499,784,870,859,882,205,558,96
582,523,586,738,956,414,582,843,624,96
635,467,859,724,780,797,242,344,778,96
998,469,798,296,829,619,310,566,842,96
97,332,119,279,262,332,757,474,191,97
816,732,836,714,5,513,525,231,210,97
774,348,179,263,89,355,475,463,299,97
362,110,185,902,816,905,664,189,459,97
703,352,734,68,356,988,357,39,509,97
594,736,507,81,60,995,124,457,701,97
649,658,562,992,745,569,298,83,821,97
171,340,100,583,380,666,566,826,917,97
81,282,571,136,316,388,112,984,960,97
864,86,805,263,957,933,781,762,996,97
944,463,179,171,399,726,873,868,43,98
412,294,168,430,933,683,198,695,113,98
413,727,624,776,937,955,53,64,129,98
590,517,727,667,994,131,24,697,136,98
831,57,556,215,651,816,342,188,208,98
743,863,932,335,54,514,501,985,451,98
332,626,4,48,638,485,795,75,637,98
293,374,156,504,86,445,556,527,641,98
657,886,711,663,965,130,551,72,839,98
727,577,595,508,347,784,885,295,967,98
469,241,585,252,173,720,447,148,70,99
639,343,24,439,334,117,946,335,380,99
45,403,394,12,883,359,437,513,450,99
448,348,758,604,640,96,543,237,491,99
266,10,497,852,786,282,485,134,497,99
374,588,345,551,282,823,204,808,536,99
964,104,912,937,615,616,74,342,580,99
342,741,751,912,0,550,688,423,660,99
371,66,178,924,517,736,50,557,790,99
38,115,470,625,435,656,177,657,937,99
